sentiment,text,user,subject,id
positive,"RT @Gerashchenko_en: Thank you, \n@Metallica!\nThanks for supporting Ukraine! 🇺🇦 #StandWithUkraine #UkraineUnderAttack",riikka_kevo,ukraineunderattack,afafe1b9-1059-4050-88ba-da169d72fb58
neutral,"Gå i deg selv, Putin!\n(Norwegian)\n\n#RussianWarCrimes #UkraineUnderAttack #UkraineRussiaWar #Ukraine",FuckPutinBot,ukraineunderattack,f9396eb4-76ab-48a6-832f-0df4fcd2f832
neutral,#Ukraine️ #UkraineUnderAttack #WarCrime\n@piersmorgan @vonderleyen @DeborahMeaden @KayBurley @Keir_Starmer… https://t.co/UL792DJaBf,RupeshParmarX,ukraineunderattack,a8207d7f-17fa-415d-8b1c-94cb9b61b93a
neutral,去他媽的，普京！\n(Chinese Traditional)\n\n#RussianWarCrimes #UkraineUnderAttack #RussiaWarCrimes #PutinsWar,FuckPutinBot,ukraineunderattack,4ae134b0-d7f4-4444-9714-d231c889c0d3
negative,"RT @realBertBlocken: Everywhere in Russia, small clay persons show up that protest against the war in @Ukraine \n\None of them has yet been…""",gart_scheppers,ukraineunderattack,c741a750-fc0f-4185-b6d0-b9c21edd9fa8
neutral,"Mine kuradi ise, Putin!\n(Estonian)\n\n#PutinWarCrimes #StandWithUkraine #StopRussianAggression #UkraineUnderAttack",FuckPutinBot,ukraineunderattack,2e39755d-df24-4328-9d81-0db4d6f3c9dd
positive,"RT @Gerashchenko_en: The legendary sapper, #Patron-the-dog, came to St. Mykola Hospital in #Lviv yesterday to support the war-torn children…",badmoodmax,ukraineunderattack,37ccf712-5724-42f7-893b-1816976c7350
neutral,"ನೀವೇ ಫಕ್, ಪುಟಿನ್!\n(Kannada)\n\n#Ukraine #UkraineUnderAttack #StopRussianAggression #UkraineRussiaWar",FuckPutinBot,ukraineunderattack,bb854ae3-355c-4107-aa85-feb5b11d062a
neutral,RT @AgenciaAJN: Turquía compra el grano ucraniano robado por Rusia \n\n#Rusia #Ucrania #Turquia #Russia #Ukraine #Turkey @KremlinRussia_E @Ze…,77roger77,ukraineunderattack,762a63dc-5999-4efd-9451-3014cee167e4
positive,"RT @mns120: Otra baja en los mandos Rusos 🇷🇺, el carnicero de Syria, General Alexander Dvornikov comandante en jefe de la Operacion Especia…",mns120,ukraineunderattack,47d1691e-c500-4f1e-8946-4113664ccb5f
positive,"RT @Gerashchenko_en: The legendary sapper, #Patron-the-dog, came to St. Mykola Hospital in #Lviv yesterday to support the war-torn children…",didzisdejus,ukraineunderattack,12b45a30-7c89-4ee3-ae45-142eadefc3e4
neutral,"Mene vittu itse, Putin!\n(Finnish)\n\n#RussiaWarCrimes #PutinWarCrimes #Ukraine #UkraineUnderAttack",FuckPutinBot,ukraineunderattack,1f5d0739-9624-491a-975d-6097d60bf795
negative,"Nenda fuck mwenyewe, Putin!\n(Swahili)\n\n#StopPutin #UkraineUnderAttack #Ukraine #UkraineRussiaWar",FuckPutinBot,ukraineunderattack,6eac51a3-d66e-4a77-adab-75a4ac90a298
negative,"Gaan fuck jouself, Poetin!\n(Afrikaans)\n\n#RussianWarCrimes #UkraineRussiaWar #StandWithUkraine #UkraineUnderAttack",FuckPutinBot,ukraineunderattack,0460852d-a100-4aed-b40d-e545b09efdbf
positive,"RT @Gerashchenko_en: The legendary sapper, #Patron-the-dog, came to St. Mykola Hospital in #Lviv yesterday to support the war-torn children…",jamtartladyharp,ukraineunderattack,93ee7921-6e3e-4da0-9a1b-56712acba68d
neutral,"நீங்களே, புட்டின்!\n(Tamil)\n\n#StopRussianAggression #Ukraine #IStandWithUkraine #UkraineUnderAttack",FuckPutinBot,ukraineunderattack,9584d4f4-bdfe-423b-b675-6c8061984e85
neutral,ไปเย็ดตัวเองปูติน!\n(Thai)\n\n#StopPutin #StopRussianAggression #UkraineRussiaWar #UkraineUnderAttack,FuckPutinBot,ukraineunderattack,2da3d698-9ad9-484d-9a1a-3d9858d5ed5e
neutral,去他妈的，普京！\n(Chinese Simplified)\n\n#UkraineUnderAttack #StopPutin #UkraineRussiaWar #PutinWarCrimes,FuckPutinBot,ukraineunderattack,d890a06c-9e7c-4e72-8e79-bac96c613163
neutral,"Eikite save, Putinas!\n(Lithuanian)\n\n#UkraineUnderAttack #RussiaWarCrimes #FuckPutin #StopRussianAggression",FuckPutinBot,ukraineunderattack,2f18c4e3-740c-4520-aeeb-9217e37b1527
positive,"RT @Gerashchenko_en: The legendary sapper, #Patron-the-dog, came to St. Mykola Hospital in #Lviv yesterday to support the war-torn children…",DebbieMcqueen11,ukraineunderattack,a4dfca94-116c-4973-b7b1-32f2445c9874
neutral,"Va te faire foutre, Poutine!\n(French)\n\n#StopRussianAggression #UkraineUnderAttack #RussiaWarCrimes #UkraineRussiaWar",FuckPutinBot,ukraineunderattack,fabb3874-a241-4d81-96e4-d787b04f9471
neutral,去他媽的，普京！\n(Chinese Traditional)\n\n#StandWithUkraine #RussianWarCrimes #RussiaInvadedUkraine #UkraineUnderAttack,FuckPutinBot,ukraineunderattack,13a0f0be-6f04-489b-b674-94ab9f37d6b8
positive,"RT @Gerashchenko_en: The legendary sapper, #Patron-the-dog, came to St. Mykola Hospital in #Lviv yesterday to support the war-torn children…",CCPFucker8964,ukraineunderattack,334f64dd-6990-4518-942a-9da0070166f2
neutral,"Git kendini becerdin, Putin!\n(Turkish)\n\n#StopPutin #StandWithUkraine #UkraineUnderAttack #RussiaWarCrimes",FuckPutinBot,ukraineunderattack,97ab5a2a-d44e-45f4-9385-32f175526d5e
neutral,"Pojdi, Putin!\n(Slovenian)\n\n#UkraineRussiaWar #RussianWarCrimes #UkraineUnderAttack #RussiaInvadedUkraine",FuckPutinBot,ukraineunderattack,927bf2d9-41d0-43a7-bd1d-6020bd2be8dc
neutral,去他媽的，普京！\n(Chinese Traditional)\n\n#UkraineUnderAttack #RussianWarCrimes #IStandWithUkraine #FuckPutin,FuckPutinBot,ukraineunderattack,5a39df70-802d-43c3-8492-bb1d0a8e04e7
positive,"RT @Gerashchenko_en: The legendary sapper, #Patron-the-dog, came to St. Mykola Hospital in #Lviv yesterday to support the war-torn children…",TrueBluPatriot,ukraineunderattack,9ce6446b-1edd-4011-ab71-b396d193917c
neutral,ไปเย็ดตัวเองปูติน!\n(Thai)\n\n#StopPutin #RussiaWarCrimes #Ukraine #UkraineUnderAttack,FuckPutinBot,ukraineunderattack,9cc61e1e-83d4-409c-ac9b-984307efe4fa
neutral,RT @Milda_Design: We donate 20% of the profits from the sale of products to Ukraine.\nBuy link👇\nhttps://t.co/e2httf4Etr\n\n#StandWithUkraine …,WorkingActuary,ukraineunderattack,d1a9cf4a-62fc-443d-8948-c4c43acd4879
positive,"Farðu í þig, Pútín!\n(Icelandic)\n\n#StopPutin #RussiaWarCrimes #UkraineUnderAttack #RussiaInvadedUkraine",FuckPutinBot,ukraineunderattack,0c265f1d-8d0a-4f10-9f8a-e5da7bc4d688
negative,"Mur fuck lilek innifsek, Putin!\n(Maltese)\n\n#RussianWarCrimes #StandWithUkraine #PutinWarCrimes #UkraineUnderAttack",FuckPutinBot,ukraineunderattack,ff2f099a-61ed-4b73-b4b6-fa5b8aea0c30
neutral,"নিজেকে যৌনসঙ্গম, পুতিন!\n(Bengali)\n\n#RussiaInvadedUkraine #UkraineUnderAttack #UkraineRussiaWar #PutinsWar",FuckPutinBot,ukraineunderattack,962534a3-0cee-4563-a201-f149f5178277
neutral,"Vai a scopare te stesso, Putin!\n(Italian)\n\n#UkraineUnderAttack #RussianWarCrimes #RussiaWarCrimes #StopPutin",FuckPutinBot,ukraineunderattack,a5b71717-9d69-4f66-8307-ddcfd25a5e0d
neutral,"Pergi bercinta sendiri, Putin!\n(Indonesian)\n\n#PutinsWar #Ukraine #StandWithUkraine #UkraineUnderAttack",FuckPutinBot,ukraineunderattack,571cdc37-95a7-4e61-9396-492962d3dd3b
neutral,RT @raging545: Situational maps showing the amount of the city of #Severodonetsk that has been recaptured by Ukrainian forces in the last 2…,Xmagdalena,ukraineunderattack,463ca1d6-d7c1-4fbf-9f7e-b8355f7e06fc
neutral,"Idź się pieprzyć, Putin!\n(Polish)\n\n#StopPutin #RussiaInvadedUkraine #UkraineUnderAttack #StopRussianAggression",FuckPutinBot,ukraineunderattack,c64171d5-830b-489f-bf8c-357ca7bb7693
neutral,"¡Vete a la mierda, PUTIN!\n(Spanish)\n\n#UkraineUnderAttack #Ukraine #PutinsWar #RussianWarCrimes",FuckPutinBot,ukraineunderattack,3dd7ab6c-65fa-4562-94dc-d68fedd91bed
neutral,"మీరే ఫక్, పుతిన్!\n(Telugu)\n\n#StandWithUkraine #PutinWarCrimes #UkraineUnderAttack #PutinsWar",FuckPutinBot,ukraineunderattack,c4cb09b0-bf39-4099-bea2-063327c92c4b
neutral,"Vai a scopare te stesso, Putin!\n(Italian)\n\n#PutinWarCrimes #UkraineUnderAttack #Ukraine #RussiaWarCrimes",FuckPutinBot,ukraineunderattack,d288cb7d-8ff7-472d-8be2-bd22d1c708fe
neutral,"Одете себе си, Путин!\n(Macedonian)\n\n#UkraineUnderAttack #StopRussianAggression #UkraineRussiaWar #PutinWarCrimes",FuckPutinBot,ukraineunderattack,b13c85f7-f217-483d-bc48-7a9f544b6e28
neutral,RT @ZofiaDyrman: Let’s singvtogether #StandWithUkriane #Ukraina #UkraineUnderAttack #RussiaInvadedUkraine #WARINUKRAINE #StopRussia #PutinI…,BlowOfTheWind,ukraineunderattack,430ed1b5-7088-4416-acc9-b45f42068822
negative,"Go Fuck сябе, Пуцін!\n(Belarusian)\n\n#StopPutin #UkraineUnderAttack #Ukraine #IStandWithUkraine",FuckPutinBot,ukraineunderattack,cbc922b0-107d-450a-93fa-0ccf0e175db3
neutral,"Ga jezelf neuken, putin!\n(Dutch)\n\n#FuckPutin #UkraineUnderAttack #IStandWithUkraine #Ukraine",FuckPutinBot,ukraineunderattack,5328be3c-5e76-436d-a1f6-28a2d90f1c52
neutral,RT @jon_tigray: #TigrayGenocide #Mykolaiv #Ukraine️ #UkraineUnderAttack \n#Ethiopia #SiyadArts https://t.co/jhAeuCHOJ0,MhretabZeru,ukraineunderattack,3670640c-195c-4d86-a68a-4bbe29700847
positive,"RT @Gerashchenko_en: The legendary sapper, #Patron-the-dog, came to St. Mykola Hospital in #Lviv yesterday to support the war-torn children…",MarciaBunney,ukraineunderattack,9237df90-3cd7-4e47-b8c0-e444d141a71c
positive,"RT @Gerashchenko_en: The legendary sapper, #Patron-the-dog, came to St. Mykola Hospital in #Lviv yesterday to support the war-torn children…",Adriana60907491,ukraineunderattack,de368d49-e889-4ab4-baea-416d4717048a
neutral,"Jdi kurva, putin!\n(Czech)\n\n#UkraineUnderAttack #StopPutin #FuckPutin #RussianWarCrimes",FuckPutinBot,ukraineunderattack,7c2cd59e-b88d-439e-bfec-aab86fd0fb1a
neutral,"Одете себе си, Путин!\n(Macedonian)\n\n#UkraineUnderAttack #UkraineRussiaWar #PutinWarCrimes #PutinsWar",FuckPutinBot,ukraineunderattack,f94fb8fb-2fff-4dc6-acba-2b51b7701c5f
negative,"Gaan fuck jouself, Poetin!\n(Afrikaans)\n\n#FuckPutin #IStandWithUkraine #StandWithUkraine #UkraineUnderAttack",FuckPutinBot,ukraineunderattack,c92d6542-ca49-438b-b6fd-acf991817764
neutral,RT @UWTracker: #Ukraine: Members of the 25th Airborne Brigade of the Ukrainian Army use a Ukrainian UAG-40 40x53mm automatic grenade launch…,mbelcastrob,ukraineunderattack,e03aed91-2426-45f7-b811-8498189a0f87
neutral,"Иди трахнуйся, Путин!\n(Russian)\n\n#RussiaInvadedUkraine #UkraineUnderAttack #StopRussianAggression #StopPutin",FuckPutinBot,ukraineunderattack,495686ce-7f4d-43ae-8063-f1450d4b2dab
neutral,"RT @SharleenLittle4: #Russia has already surpassed North Korea, Iran, Syria and Cuba in atrocities against humanity. This country is a terr…",MisaelS28718803,ukraineunderattack,f681eb49-bbf8-4204-8f07-ddc67e772a7d
neutral,"Иди трахнуйся, Путин!\n(Russian)\n\n#FuckPutin #PutinWarCrimes #UkraineUnderAttack #RussianWarCrimes",FuckPutinBot,ukraineunderattack,1bfbffbc-8e47-4cac-a23a-ddfadad8499e
negative,"Iet Fuck sevi, Putins!\n(Latvian)\n\n#StopRussianAggression #UkraineUnderAttack #Ukraine #IStandWithUkraine",FuckPutinBot,ukraineunderattack,d4314816-60b4-4524-b96b-c4552b8fcc22
neutral,去他妈的，普京！\n(Chinese Simplified)\n\n#PutinWarCrimes #UkraineUnderAttack #UkraineRussiaWar #StopRussianAggression,FuckPutinBot,ukraineunderattack,22b72bc4-f987-4bf7-8b6a-133fb0dc5ae8
neutral,RT @UWTracker: #Ukraine: Members of the 25th Airborne Brigade of the Ukrainian Army use a Ukrainian UAG-40 40x53mm automatic grenade launch…,TurnAmericaBlu_,ukraineunderattack,c43e5dbb-e4d9-470d-900b-01f0900da312
negative,"Iet Fuck sevi, Putins!\n(Latvian)\n\n#PutinsWar #UkraineUnderAttack #RussianWarCrimes #PutinWarCrimes",FuckPutinBot,ukraineunderattack,4be8f5dd-6436-40da-848b-0bcb7823bbb5
neutral,"Du-te dracu ', Putin!\n(Romanian)\n\n#UkraineUnderAttack #IStandWithUkraine #StandWithUkraine #UkraineRussiaWar",FuckPutinBot,ukraineunderattack,51f549a4-4577-4333-a092-b1ebd0b011df
neutral,اپنے آپ کو بھاڑ میں جاؤ، پوتین!\n(Urdu)\n\n#UkraineUnderAttack #UkraineRussiaWar #StandWithUkraine #RussiaWarCrimes,FuckPutinBot,ukraineunderattack,0da916d8-2de9-47d9-865d-c3010f814cdf
neutral,"RT @SharleenLittle4: #Russia has already surpassed North Korea, Iran, Syria and Cuba in atrocities against humanity. This country is a terr…",IgorFillipe7,ukraineunderattack,f8d8e5da-3382-42de-b11c-f15c7013ae21
neutral,الذهاب اللعنة نفسك، بوتين!\n(Arabic)\n\n#UkraineRussiaWar #UkraineUnderAttack #PutinWarCrimes #RussianWarCrimes,FuckPutinBot,ukraineunderattack,3ba216a1-b9e4-4b78-8934-7ed34ddc9c9e
neutral,"Mine kuradi ise, Putin!\n(Estonian)\n\n#PutinsWar #StandWithUkraine #RussiaWarCrimes #UkraineUnderAttack",FuckPutinBot,ukraineunderattack,5aa17312-8762-4766-bbda-91bfbf8d7365
neutral,"Va te faire foutre, Poutine!\n(French)\n\n#Ukraine #UkraineUnderAttack #IStandWithUkraine #PutinWarCrimes",FuckPutinBot,ukraineunderattack,8091ddc8-8410-42e6-bbf5-a536d2b388c8
neutral,#Ukraine️: Another Russian Mi-35M [29 Blue] combat helicopter was pulled from the Dnipro River in #Kyiv Oblast alon… https://t.co/pEpwtCtRAD,UWTracker,ukraineunderattack,648e9c65-e84d-4e1a-a315-0e5754fe3328
neutral,#Ukraine: A member of the Ukrainian forces with two anti-tank mines donated by Germany-a DM31 landmine with a magne… https://t.co/4KKaUwi4vH,UWTracker,ukraineunderattack,c3c105e3-f376-4901-8f0a-8b968bde2670
neutral,"#Ukraine: Russian forces have captured the Ukrainian \Triton-01\"" armored vehicle in the #Kharkiv region.… https://t.co/SbAwFiiCu2""",UWTracker,ukraineunderattack,a8f318c3-9747-4ed3-9ce7-abcbb1506244
neutral,"RT @Danait70: As the world focuses the #UkraineWar, our families in #Tigray, Ethiopia, who face #576DaysOfTigrayGenocide, remain forgotten…",WelduYtbarek,ukrainewar,f77230ed-4d1b-4016-876b-ca7e0473b944
positive,Su-25 after being hit by manpads. The pilot landed. \n\nThe Su-25 is statistically the most survivable attack aircraf… https://t.co/59H7ZfK6nG,gahamalian,ukrainewar,06811435-b799-4781-9af3-e5ffee8c94a1
neutral,"RT @Danait70: As the world focuses the #UkraineWar, our families in #Tigray, Ethiopia, who face #576DaysOfTigrayGenocide, remain forgotten…",Nahom011,ukrainewar,4e055dd2-307e-4d10-a9bf-717b20e2eb63
neutral,“زیلینسکی بەبۆنەی تێپەڕبوونی 100 رۆژ بەسەر هێرشی رووسیا: سەرکەوتن بۆ ئێمەیە” \n#Ukraine  #UkraineWar \n\nhttps://t.co/R2EGkTi3jE,nure_mawni,ukrainewar,e986c06b-c98a-47a4-ade0-42bf0e731995
neutral,"RT @Danait70: As the world focuses the #UkraineWar, our families in #Tigray, Ethiopia, who face #576DaysOfTigrayGenocide, remain forgotten…",KusuWeyenti,ukrainewar,a7eb430a-b044-46c2-ae74-23bae1421f58
neutral,"RT @Danait70: As the world focuses the #UkraineWar, our families in #Tigray, Ethiopia, who face #574DaysOfTigrayGenocide, remain forgotten…",Nahom011,ukrainewar,61b911fc-43ca-4ee7-a33c-53202d93a5fd
neutral,"RT @AbrehetTigray1: As the world focuses the #UkraineWar, our families in #Tigray, Ethiopia, who face #574DaysOfTigrayGenocide, remain forg…",Eza_Meret,ukrainewar,79c8a5ac-edd1-492c-8525-0c8a9540d8c5
neutral,"RT @Danait70: As the world focuses the #UkraineWar, our families in #Tigray, Ethiopia, who face #574DaysOfTigrayGenocide, remain forgotten…",KusuWeyenti,ukrainewar,9f8169fd-ff9c-4183-87ca-ecca34a3447b
neutral,"RT @GiovaQuez: Salvini: \Se aspettiamo il Pd o qualcuno dei 5 Stelle per costruire la pace dovremmo attendere anni\"". Quindi è giusto che si…""",Inna22030488,ukrainewar,7055588e-35a4-4906-b4a4-0200bc844d88
neutral,"RT @Danait70: As the world focuses the #UkraineWar, our families in #Tigray, Ethiopia, who face #576DaysOfTigrayGenocide, remain forgotten…",Danait70,ukrainewar,7cd2388f-a91e-44c2-9211-493b80ae19bf
neutral,"RT @Danait70: As the world focuses the #UkraineWar, our families in #Tigray, Ethiopia, who face #576DaysOfTigrayGenocide, remain forgotten…",Tite56012815,ukrainewar,68411671-bc6c-45b7-828b-d2e696e0b3c1
neutral,"RT @HermelaMandela: As the world focuses the #UkraineWar, our families in #Tigray, Ethiopia, who face #574DaysOfTigrayGenocide, remain forg…",nigsti_tigray,ukrainewar,fc3b4009-9cbd-4768-86fc-37b53cb7fb47
neutral,"RT @Danait70: As the world focuses the #UkraineWar, our families in #Tigray, Ethiopia, who face #574DaysOfTigrayGenocide, remain forgotten…",Danait70,ukrainewar,82caf011-45c2-4948-9ced-9361de73bcd5
positive,🇺🇦Ready to fight.\n#Russian #Rusia #Ukraine #ukraina #UkraineWar  #UkraineRussiaWar https://t.co/PQGYTSuXO7,infussambas,ukrainewar,1e2f46bb-ec19-45e0-bd35-5320b81ed7c5
neutral,"RT @Danait70: As the world focuses the #UkraineWar, our families in #Tigray, Ethiopia, who face #576DaysOfTigrayGenocide, remain forgotten…",Berhane_12,ukrainewar,77789cae-e87f-468b-aa70-6178ee4ec207
neutral,"Thera are five players on Eurasia's political map: France, Germany, Russia, China, India.\nGeopolitical pivots are:… https://t.co/3SjbklbrtX",MrPopperP1,ukrainewar,55b226c7-ad68-495e-bbe9-b21d17f31b23
neutral,#Ukraine: #Kiev dit reprendre du terrain sur les troupes russes à #Severodonetsk. #UkraineWar #UkraineRussiaWar… https://t.co/PdwSgiaikA,RodrigueOssi,ukrainewar,e0ed7b95-3ec2-4b54-ae90-92fe046dfb60
neutral,A website where Ukrainians post their diaries and stories of the war. \nWith automatic translation into &gt;70  languag… https://t.co/2UYzKiN8wM,ValeryKosta,ukrainewar,9f9a65d2-8453-40c2-b35c-ea7fb2c39bea
neutral,RT @u_me_reality: 4/6\n🇷🇺⚡️🇺🇦😱🔥\nRuzzia Plundering Ukr. Steal\n#ukraine #ukrainewar #ukrainerussianwar #ukraine #ukrainian #ukrainekrieg https…,Johnyrocket69,ukrainewar,6d54575a-a224-438a-aa9e-6d051d65c94c
neutral,"RT @ShahiHabesha: As the world focuses the #UkraineWar, our families in #Tigray, Ethiopia, who face #575DaysOfTigrayGenocide, remain forgot…",WelduYtbarek,ukrainewar,c24282cf-23f3-4818-9ce6-49a26ed91c1c
neutral,"RT @weyanit_helen: As the world focuses the #UkraineWar, our families in #Tigray, Ethiopia, who face #576DaysOfTigrayGenocide, remain forgo…",Eza_Meret,ukrainewar,98b66c73-af1b-4c9c-b4d7-d954e3404a6d
neutral,RT @sylkowa: Wer ist #StrackZimmermann ?\n\n #Ukraine #UkraineWar #Waffenlieferungen #offenerbrief #Lanz #Kriegstreiber #Doppelmoral #natoaus…,DerBardeRalph,ukrainewar,26b03271-90f0-4216-ae8d-9120738e3b01
neutral,"RT @Danait70: As the world focuses the #UkraineWar, our families in #Tigray, Ethiopia, who face #576DaysOfTigrayGenocide, remain forgotten…",gualraya12,ukrainewar,a5b357ba-f73a-49f0-827c-1d753dbf1319
neutral,"RT @Danait70: As the world focuses the #UkraineWar, our families in #Tigray, Ethiopia, who face #576DaysOfTigrayGenocide, remain forgotten…",saba_tesfay8,ukrainewar,fe0c34e9-4f71-4591-bd5e-bf60d6a05b83
neutral,"RT @ILhamilhm3: As the world focuses the #UkraineWar, our families in #Tigray, Ethiopia, who face #574DaysOfTigrayGenocide, remain forgotte…",Eza_Meret,ukrainewar,c8583cc2-7d95-4061-84e6-cf0171844661
neutral,"RT @Danait70: As the world focuses the #UkraineWar, our families in #Tigray, Ethiopia, who face #574DaysOfTigrayGenocide, remain forgotten…",saba_tesfay8,ukrainewar,5f8cca2a-36cc-4095-a6cb-c99a6390579c
neutral,"RT @Danait70: As the world focuses the #UkraineWar, our families in #Tigray, Ethiopia, who face #574DaysOfTigrayGenocide, remain forgotten…",gualraya12,ukrainewar,7e9ac8c9-1e91-4804-ac4d-e438370a7622
positive,RT @UATV_en: Prez Zelensky took stock of the first 100 days of #Russia's full-fledged invasion in #Ukraine\n\nhttps://t.co/5rIfjTXfFF\n\n#Stand…,clickma,ukrainewar,90b54876-d247-4e0f-8de0-b695fe19662e
